,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1009.7,,18.1,,94,0.2,0,,,0.0,,,,
3,2,1009.1,,17.8,,94,0.4,324,,,0.0,,,,
4,3,1008.6,,17.6,,95,0.8,47,,,0.0,,,,
5,4,1008.8,,18.0,,93,0.3,120,,,0.0,,,,
6,5,1009.2,,18.1,,94,0.6,146,,,0.0,,,,
7,6,1009.6,,18.1,,94,0.9,144,,,0.0,,,,
8,7,1010.0,,18.1,,95,0.6,139,,,0.0,,,,
9,8,1010.3,,18.9,,92,0.0,0,,,0.0,,,,
10,9,1010.4,,19.8,,86,0.6,93,,,0.0,,,,
11,10,1010.4,,21.4,,75,0.9,100,,,0.0,,,,
12,11,1010.2,,23.3,,68,0.4,154,,,0.0,,,,
13,12,1008.7,,24.3,,67,1.5,188,,,0.0,,,,
14,13,1007.6,,25.4,,65,1.9,218,,,0.0,,,,
15,14,1006.6,,25.3,,69,3.2,310,,,0.0,,,,
16,15,1006.6,,22.6,,77,5.1,314,,,0.0,,,,
17,16,1007.0,,21.0,,89,4.8,347,,,0.0,,,,
18,17,1007.7,,19.9,,92,4.4,9,,,0.0,,,,
19,18,1008.0,,19.8,,92,3.6,8,,,0.0,,,,
20,19,1008.8,,19.0,,95,4.4,355,,,0.0,,,,
21,20,1009.4,,18.2,,99,5.8,7,,,0.0,,,,
22,21,1009.7,,18.5,,97,4.8,6,,,0.0,,,,
23,22,1010.0,,18.5,,91,5.1,12,,,0.0,,,,
24,23,1010.0,,18.4,,89,5.1,16,,,0.0,,,,
25,24,1009.9,,18.2,,91,3.4,11,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-11,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1009.7,,17.8,,94,2.8,8,,,0.0,,,,
3,2,1008.8,,17.7,,96,1.0,36,,,0.0,,,,
4,3,1009.4,,17.7,,96,2.0,314,,,0.0,,,,
5,4,1009.7,,17.4,,97,1.8,7,,,0.0,,,,
6,5,1009.5,,17.5,,98,1.7,53,,,0.0,,,,
7,6,1010.1,,17.3,,99,2.3,348,,,0.0,,,,
8,7,1010.7,,17.6,,97,2.5,15,,,0.0,,,,
9,8,1011.7,,18.6,,91,2.2,357,,,0.0,,,,
10,9,1011.9,,20.0,,86,3.8,11,,,0.0,,,,
11,10,1011.5,,20.6,,83,3.5,24,,,0.0,,,,
12,11,1011.3,,21.7,,78,2.3,2,,,0.0,,,,
13,12,1010.6,,22.9,,74,2.4,349,,,0.0,,,,
14,13,1010.3,,23.4,,71,2.4,340,,,0.0,,,,
15,14,1009.9,,23.1,,74,3.7,349,,,0.0,,,,
16,15,1009.4,,22.9,,80,5.1,352,,,0.0,,,,
17,16,1009.6,,22.0,,85,5.8,1,,,0.0,,,,
18,17,1009.5,,21.5,,87,5.9,5,,,0.0,,,,
19,18,1010.0,,20.7,,89,5.7,5,,,0.0,,,,
20,19,1010.5,,20.2,,93,6.0,8,,,0.0,,,,
21,20,1011.5,,20.1,,93,5.8,8,,,0.0,,,,
22,21,1012.1,,20.2,,92,5.5,13,,,0.0,,,,
23,22,1012.2,,20.1,,92,3.4,23,,,0.0,,,,
24,23,1012.0,,20.0,,92,2.5,2,,,0.0,,,,
25,24,1011.3,,19.5,,94,2.1,8,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-12,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1011.1,,19.3,,94,1.8,340,,,0.0,,,,
3,2,1010.9,,19.1,,95,2.4,21,,,0.0,,,,
4,3,1010.8,,18.7,,98,1.4,8,,,0.0,,,,
5,4,1011.0,,18.7,,98,2.9,9,,,0.0,,,,
6,5,1011.3,,19.4,,94,2.2,51,,,0.0,,,,
7,6,1011.1,,19.2,,95,0.7,95,,,0.0,,,,
8,7,1011.7,,19.1,,97,0.6,286,,,0.0,,,,
9,8,1011.7,,21.1,,87,0.0,0,,,0.0,,,,
10,9,1012.0,,21.8,,85,1.3,9,,,0.0,,,,
11,10,1011.2,,23.4,,78,0.8,6,,,0.0,,,,
12,11,1010.2,,24.3,,75,1.4,322,,,0.0,,,,
13,12,1009.4,,24.9,,73,2.2,314,,,0.0,,,,
14,13,1008.6,,26.3,,69,1.6,292,,,0.0,,,,
15,14,1008.2,,23.4,,83,4.4,325,,,0.0,,,,
16,15,1008.0,,23.5,,80,3.1,314,,,0.0,,,,
17,16,1008.6,,21.8,,88,3.9,346,,,0.0,,,,
18,17,1008.7,,20.9,,90,3.6,355,,,0.0,,,,
19,18,1008.6,,20.7,,91,2.9,10,,,0.0,,,,
20,19,1008.9,,20.8,,91,2.1,14,,,0.0,,,,
21,20,1009.3,,21.2,,89,0.8,55,,,0.0,,,,
22,21,1009.6,,21.0,,92,1.2,347,,,0.0,,,,
23,22,1010.0,,20.7,,93,2.4,352,,,0.0,,,,
24,23,1010.1,,20.6,,93,1.2,334,,,0.0,,,,
25,24,1010.3,,20.5,,94,1.0,12,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-13,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1010.4,,20.8,,93,0.3,46,,,0.0,,,,
3,2,1009.8,,20.8,,93,0.2,0,,,0.0,,,,
4,3,1009.2,,20.9,,93,0.9,96,,,0.0,,,,
5,4,1008.8,,21.2,,94,1.0,119,,,0.0,,,,
6,5,1008.9,,21.5,,93,0.8,123,,,0.0,,,,
7,6,1009.2,,21.7,,91,0.5,120,,,0.0,,,,
8,7,1009.3,,21.5,,91,0.5,108,,,0.0,,,,
9,8,1009.4,,23.9,,78,0.6,95,,,0.0,,,,
10,9,1009.2,,25.5,,68,0.9,238,,,0.0,,,,
11,10,1008.7,,26.8,,62,2.1,183,,,0.0,,,,
12,11,1008.5,,27.1,,64,1.4,298,,,0.0,,,,
13,12,1008.0,,27.5,,64,3.1,341,,,0.0,,,,
14,13,1007.0,,27.6,,57,2.8,335,,,0.0,,,,
15,14,1005.9,,27.5,,56,2.4,324,,,0.0,,,,
16,15,1005.1,,28.2,,55,1.3,296,,,0.0,,,,
17,16,1005.3,,27.3,,68,2.9,321,,,0.0,,,,
18,17,1005.9,,23.6,,88,4.5,343,,,0.0,,,,
19,18,1006.6,,22.6,,91,4.2,346,,,0.0,,,,
20,19,1007.3,,22.1,,92,4.1,9,,,0.0,,,,
21,20,1008.0,,21.4,,92,3.2,12,,,0.0,,,,
22,21,1008.7,,20.8,,90,3.7,10,,,0.0,,,,
23,22,1009.5,,20.5,,90,3.9,354,,,0.0,,,,
24,23,1009.9,,19.7,,88,5.8,8,,,0.0,,,,
25,24,1010.3,,19.1,,88,5.5,10,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-14,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1010.0,,18.4,,86,4.9,9,,,0.0,,,,
3,2,1009.7,,18.0,,84,5.3,9,,,0.0,,,,
4,3,1009.5,,17.1,,88,5.8,8,,,0.0,,,,
5,4,1009.7,,15.1,,95,5.1,12,,,0.5,,,,
6,5,1010.3,,14.6,,98,6.2,12,,,3.0,,,,
7,6,1010.8,,14.7,,94,6.4,13,,,0.0,,,,
8,7,1011.1,,14.8,,89,6.8,7,,,0.0,,,,
9,8,1012.2,,15.2,,85,7.7,9,,,0.0,,,,
10,9,1013.0,,15.9,,78,7.7,17,,,0.0,,,,
11,10,1013.5,,15.3,,85,7.6,13,,,0.0,,,,
12,11,1013.3,,15.8,,83,6.8,13,,,0.0,,,,
13,12,1012.7,,15.8,,85,8.0,1,,,0.0,,,,
14,13,1012.1,,16.4,,80,9.4,10,,,0.0,,,,
15,14,1011.7,,16.9,,77,7.9,15,,,0.0,,,,
16,15,1011.5,,17.5,,72,7.5,8,,,0.0,,,,
17,16,1011.4,,17.4,,72,7.6,12,,,0.0,,,,
18,17,1011.6,,16.6,,73,7.6,12,,,0.0,,,,
19,18,1012.5,,15.4,,76,8.8,9,,,0.0,,,,
20,19,1013.5,,14.9,,77,8.1,14,,,0.0,,,,
21,20,1013.9,,14.8,,77,5.6,14,,,0.0,,,,
22,21,1014.3,,14.4,,77,6.2,11,,,0.0,,,,
23,22,1014.5,,14.4,,74,5.9,10,,,0.0,,,,
24,23,1014.5,,14.5,,75,3.9,12,,,0.0,,,,
25,24,1014.4,,14.5,,75,4.0,11,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-15,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1013.8,,14.4,,74,5.3,7,,,0.0,,,,
3,2,1013.4,,14.5,,73,3.8,5,,,0.0,,,,
4,3,1013.7,,14.5,,75,3.9,7,,,0.0,,,,
5,4,1013.8,,14.6,,75,2.6,14,,,0.0,,,,
6,5,1014.0,,14.8,,74,3.6,13,,,0.0,,,,
7,6,1014.7,,14.8,,73,3.6,7,,,0.0,,,,
8,7,1014.8,,15.0,,75,2.8,24,,,0.0,,,,
9,8,1015.7,,15.3,,75,2.9,352,,,0.0,,,,
10,9,1016.2,,15.7,,73,3.7,354,,,0.0,,,,
11,10,1016.0,,16.3,,74,3.0,357,,,0.0,,,,
12,11,1015.3,,16.9,,73,2.5,14,,,0.0,,,,
13,12,1014.3,,18.0,,69,2.3,347,,,0.0,,,,
14,13,1013.5,,19.1,,68,2.4,350,,,0.0,,,,
15,14,1012.8,,21.0,,67,1.3,11,,,0.0,,,,
16,15,1012.0,,21.7,,65,0.8,331,,,0.0,,,,
17,16,1011.7,,20.5,,68,4.4,356,,,0.0,,,,
18,17,1011.7,,20.3,,68,3.6,351,,,0.0,,,,
19,18,1011.5,,19.0,,69,4.3,358,,,0.0,,,,
20,19,1012.0,,17.8,,73,3.3,354,,,0.0,,,,
21,20,1012.1,,17.1,,75,1.6,33,,,0.0,,,,
22,21,1012.8,,16.7,,80,1.2,353,,,0.0,,,,
23,22,1013.2,,16.6,,79,1.4,324,,,0.0,,,,
24,23,1013.1,,16.5,,83,2.0,1,,,0.0,,,,
25,24,1013.1,,16.6,,83,0.8,26,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-16,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1012.8,,16.6,,83,2.3,17,,,0.0,,,,
3,2,1012.6,,16.7,,81,2.9,25,,,0.0,,,,
4,3,1012.8,,17.1,,80,0.5,93,,,0.0,,,,
5,4,1013.0,,16.5,,87,2.0,339,,,0.0,,,,
6,5,1013.1,,16.8,,85,1.4,350,,,0.0,,,,
7,6,1013.4,,16.4,,93,4.4,26,,,0.0,,,,
8,7,1013.7,,16.1,,96,3.6,20,,,0.0,,,,
9,8,1014.0,,15.9,,99,2.6,11,,,1.5,,,,
10,9,1013.0,,16.5,,99,2.4,44,,,0.0,,,,
11,10,1012.6,,17.6,,94,2.6,10,,,0.0,,,,
12,11,1012.7,,18.4,,90,4.1,356,,,0.0,,,,
13,12,1012.7,,18.8,,86,2.6,3,,,0.0,,,,
14,13,1011.9,,19.3,,82,3.6,12,,,0.0,,,,
15,14,1011.3,,20.0,,83,4.4,9,,,0.0,,,,
16,15,1011.0,,19.7,,83,5.1,360,,,0.0,,,,
17,16,1010.8,,19.2,,86,6.7,11,,,0.0,,,,
18,17,1011.7,,18.3,,86,6.0,9,,,0.0,,,,
19,18,1012.1,,17.9,,86,6.3,9,,,0.0,,,,
20,19,1012.7,,17.6,,86,4.3,16,,,0.0,,,,
21,20,1013.4,,17.5,,87,3.1,14,,,0.0,,,,
22,21,1013.9,,17.4,,89,2.2,353,,,0.0,,,,
23,22,1014.0,,17.2,,91,2.9,11,,,0.0,,,,
24,23,1014.4,,16.9,,93,4.1,14,,,0.0,,,,
25,24,X,,X,,X,X,X,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-17,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1013.8,,16.8,,90,2.7,5,,,0.0,,,,
3,2,1013.5,,16.5,,94,2.8,2,,,0.0,,,,
4,3,1013.1,,16.1,,96,3.8,11,,,0.0,,,,
5,4,1012.8,,16.2,,95,1.0,42,,,0.0,,,,
6,5,1013.3,,16.1,,96,2.3,355,,,0.0,,,,
7,6,1013.6,,15.9,,97,1.8,22,,,0.0,,,,
8,7,1014.1,,16.0,,97,1.6,15,,,0.0,,,,
9,8,1014.5,,16.8,,93,3.2,5,,,0.0,,,,
10,9,1015.1,,18.1,,90,3.2,9,,,0.0,,,,
11,10,1014.7,,19.6,,83,2.0,21,,,0.0,,,,
12,11,1014.2,,21.2,,78,1.7,351,,,0.0,,,,
13,12,1013.4,,22.4,,72,1.6,19,,,0.0,,,,
14,13,1012.9,,23.2,,72,4.3,321,,,0.0,,,,
15,14,1012.4,,22.6,,71,4.6,341,,,0.0,,,,
16,15,1012.0,,21.7,,81,6.1,358,,,0.0,,,,
17,16,1012.4,,21.5,,82,5.0,3,,,0.0,,,,
18,17,1012.7,,20.7,,86,5.8,5,,,0.0,,,,
19,18,1013.1,,19.9,,91,6.2,9,,,0.0,,,,
20,19,1014.0,,19.8,,92,5.3,5,,,0.0,,,,
21,20,1015.2,,19.1,,95,5.3,6,,,0.0,,,,
22,21,1015.7,,19.0,,96,5.2,11,,,0.0,,,,
23,22,1016.1,,19.0,,96,4.6,14,,,0.0,,,,
24,23,1015.2,,19.1,,94,2.7,22,,,0.0,,,,
25,24,1015.0,,19.1,,94,2.4,14,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-18,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1014.3,,19.1,,94,1.7,30,,,0.0,,,,
3,2,1014.2,,18.9,,95,2.3,355,,,0.0,,,,
4,3,1013.8,,18.5,,96,3.1,7,,,0.0,,,,
5,4,1013.8,,18.5,,96,2.6,360,,,0.0,,,,
6,5,1013.8,,18.5,,95,2.2,9,,,0.0,,,,
7,6,1013.9,,18.4,,95,1.6,9,,,0.0,,,,
8,7,1014.9,,18.4,,95,2.5,6,,,0.0,,,,
9,8,1015.5,,18.9,,93,2.7,21,,,0.0,,,,
10,9,1016.0,,19.8,,91,2.2,14,,,0.0,,,,
11,10,1015.9,,20.3,,88,2.5,352,,,0.0,,,,
12,11,1015.5,,20.8,,88,3.7,355,,,0.0,,,,
13,12,1015.1,,22.4,,81,3.2,359,,,0.0,,,,
14,13,1013.9,,23.7,,74,2.8,1,,,0.0,,,,
15,14,1013.0,,24.4,,73,2.6,347,,,0.0,,,,
16,15,1012.7,,25.0,,70,2.0,347,,,0.0,,,,
17,16,1012.7,,23.6,,76,3.0,347,,,0.0,,,,
18,17,1012.5,,23.8,,76,2.0,351,,,0.0,,,,
19,18,1013.0,,22.8,,78,2.4,329,,,0.0,,,,
20,19,1013.6,,21.1,,91,4.0,348,,,0.0,,,,
21,20,1014.4,,20.9,,94,4.7,9,,,0.0,,,,
22,21,1014.6,,20.7,,94,3.0,14,,,0.0,,,,
23,22,1014.6,,20.6,,94,2.4,10,,,0.0,,,,
24,23,1014.3,,20.3,,94,2.2,4,,,0.0,,,,
25,24,1014.6,,20.2,,94,1.8,352,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-19,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1014.4,,20.1,,96,2.0,2,,,0.0,,,,
3,2,1014.4,,19.9,,95,4.3,5,,,0.0,,,,
4,3,1014.6,,19.6,,96,3.0,24,,,0.0,,,,
5,4,1014.2,,19.5,,96,3.0,21,,,0.0,,,,
6,5,1014.7,,19.5,,96,2.0,20,,,0.0,,,,
7,6,1015.1,,19.4,,97,1.5,7,,,0.0,,,,
8,7,1015.0,,19.5,,97,2.6,13,,,0.0,,,,
9,8,1014.7,,20.4,,94,0.7,64,,,0.0,,,,
10,9,1014.0,,23.7,,77,0.6,14,,,0.0,,,,
11,10,1014.1,,23.8,,83,4.0,329,,,0.0,,,,
12,11,1013.7,,22.1,,85,8.2,7,,,0.0,,,,
13,12,1013.6,,21.6,,84,7.1,8,,,0.0,,,,
14,13,1012.7,,22.6,,81,6.3,12,,,0.0,,,,
15,14,1012.4,,23.4,,77,4.2,12,,,0.0,,,,
16,15,1012.5,,23.6,,79,4.2,342,,,0.0,,,,
17,16,1013.1,,21.6,,87,4.6,8,,,0.0,,,,
18,17,1013.5,,21.8,,86,4.3,2,,,0.0,,,,
19,18,1013.7,,21.2,,89,2.5,32,,,0.0,,,,
20,19,1013.9,,21.0,,90,2.7,3,,,0.0,,,,
21,20,1014.4,,20.4,,93,3.7,355,,,0.0,,,,
22,21,1014.9,,20.3,,94,3.7,5,,,0.0,,,,
23,22,1014.9,,20.2,,94,2.8,22,,,0.0,,,,
24,23,1014.4,,20.2,,94,1.4,40,,,0.0,,,,
25,24,1013.8,,20.0,,95,1.0,342,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-20,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1012.4,,20.0,,95,0.4,79,,,0.0,,,,
3,2,1010.9,,20.5,,93,1.8,124,,,0.0,,,,
4,3,1010.1,,21.0,,92,0.0,0,,,0.0,,,,
5,4,1010.2,,20.4,,96,2.6,299,,,0.0,,,,
6,5,1011.2,,20.7,,97,3.8,346,,,0.0,,,,
7,6,1012.1,,18.4,,99,5.1,10,,,0.0,,,,
8,7,1012.7,,17.6,,99,4.2,15,,,0.0,,,,
9,8,1013.0,,18.6,,97,2.4,7,,,0.0,,,,
10,9,1013.3,,19.6,,94,1.9,1,,,0.0,,,,
11,10,1013.0,,22.3,,84,1.8,29,,,0.0,,,,
12,11,1012.4,,24.6,,76,1.1,31,,,0.0,,,,
13,12,1011.9,,25.0,,74,1.1,355,,,0.0,,,,
14,13,1011.1,,25.8,,72,1.6,349,,,0.0,,,,
15,14,1010.1,,26.3,,73,1.7,333,,,0.0,,,,
16,15,1009.6,,26.3,,72,2.4,311,,,0.0,,,,
17,16,1009.5,,25.9,,72,2.6,325,,,0.0,,,,
18,17,1009.6,,25.8,,72,2.1,320,,,0.0,,,,
19,18,1009.8,,24.4,,80,2.3,339,,,0.0,,,,
20,19,1010.3,,23.7,,86,1.3,345,,,0.0,,,,
21,20,1010.8,,23.1,,88,2.0,341,,,0.0,,,,
22,21,1011.0,,23.1,,87,0.7,89,,,0.0,,,,
23,22,1011.4,,22.9,,88,0.0,0,,,0.0,,,,
24,23,1011.1,,22.9,,87,0.9,67,,,0.0,,,,
25,24,1010.9,,23.0,,86,0.6,113,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-21,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1010.8,,22.2,,91,0.0,0,,,0.0,,,,
3,2,1010.8,,21.6,,94,0.0,0,,,0.0,,,,
4,3,1010.7,,21.1,,98,1.0,20,,,0.0,,,,
5,4,1011.0,,21.5,,97,1.5,26,,,0.0,,,,
6,5,1011.5,,21.5,,97,2.4,19,,,0.0,,,,
7,6,1011.9,,21.6,,96,3.5,6,,,0.0,,,,
8,7,1012.6,,21.2,,98,3.5,7,,,0.0,,,,
9,8,1012.9,,22.1,,93,4.1,8,,,0.0,,,,
10,9,1012.8,,23.0,,88,4.8,352,,,0.0,,,,
11,10,1012.5,,24.1,,80,5.3,6,,,0.0,,,,
12,11,1011.5,,25.2,,74,4.9,12,,,0.0,,,,
13,12,1010.5,,26.4,,69,3.7,352,,,0.0,,,,
14,13,1009.6,,26.5,,71,4.5,353,,,0.0,,,,
15,14,1008.9,,25.6,,69,5.8,353,,,0.0,,,,
16,15,1008.7,,24.3,,74,6.9,352,,,0.0,,,,
17,16,1008.8,,23.1,,76,7.0,358,,,0.0,,,,
18,17,1009.1,,21.8,,79,6.9,3,,,0.0,,,,
19,18,1009.7,,20.8,,81,5.5,4,,,0.0,,,,
20,19,1010.8,,20.2,,80,5.4,6,,,0.0,,,,
21,20,1011.7,,19.3,,81,6.4,4,,,0.0,,,,
22,21,1012.3,,18.6,,83,4.0,3,,,0.0,,,,
23,22,1012.3,,18.2,,83,3.9,7,,,0.0,,,,
24,23,1012.4,,18.1,,84,3.4,359,,,0.0,,,,
25,24,1011.9,,17.9,,83,3.3,12,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2017-03-22,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1011.1,,17.7,,83,3.0,6,,,0.0,,,,
3,2,1010.8,,17.3,,85,2.3,356,,,0.0,,,,
4,3,1010.2,,17.4,,84,3.1,15,,,0.0,,,,
5,4,1009.9,,17.7,,83,2.9,20,,,0.0,,,,
6,5,1010.0,,17.8,,83,0.7,13,,,0.0,,,,
7,6,1010.3,,17.7,,86,1.6,353,,,0.0,,,,
8,7,1010.4,,18.1,,86,1.5,5,,,0.0,,,,
9,8,1011.1,,18.9,,82,1.7,5,,,0.0,,,,
10,9,1011.4,,20.7,,74,0.6,346,,,0.0,,,,
